sample_id,phase,split,action,category,n_picks,has_correct_pick,all_picks_correct,min_cal_conf,max_cal_conf,reason_codes
XO.LT06..HH.2018.07.12.02.57.14,S,main,FUSE,AUTO_FUSE,3,True,True,0.855,0.957,FUSE_CONSENSUS_CLUSTER
XO.LT09..HH.2018.07.12.02.57.23,P,main,FUSE,AUTO_FUSE,3,True,True,0.856,0.955,FUSE_CONSENSUS_CLUSTER
XO.LD41..HH.2018.07.12.02.57.39,P,holdout,ABSTAIN,CONSENSUS_WITHOUT_ADMISSIBLE_FUSION,4,True,True,0.687,0.954,MODEL_CONSENSUS|FUSION_CALIBRATED_CONFIDENCE_BELOW_FLOOR|FUSION_NOT_ALLOWED|CONSENSUS_WITHOUT_ADMISSIBLE_FUSION
XO.LA34..HH.2018.07.12.02.57.39,P,holdout,FUSE,AUTO_FUSE,3,True,True,0.842,0.936,FUSE_CONSENSUS_CLUSTER
XO.LD41..HH.2018.07.12.08.20.27,P,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,True,0.841,0.948,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LD41..HH.2018.07.12.08.20.27,S,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,False,0.841,0.948,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LA39..HH.2018.07.12.08.20.45,S,main,ABSTAIN,CONSENSUS_WITHOUT_ADMISSIBLE_FUSION,3,True,True,0.656,0.76,MODEL_CONSENSUS|FUSION_CALIBRATED_CONFIDENCE_BELOW_FLOOR|FUSION_NOT_ALLOWED|CONSENSUS_WITHOUT_ADMISSIBLE_FUSION
XO.LT07..HH.2018.07.12.21.03.00,P,main,ABSTAIN,NO_DECISIVE_EVIDENCE_BETWEEN_MODELS,3,False,False,0.725,0.78,NO_DECISIVE_EVIDENCE_BETWEEN_MODELS
XO.LT12..HH.2018.07.12.21.03.12,P,main,FUSE,AUTO_FUSE,3,True,True,0.695,0.781,FUSE_CONSENSUS_CLUSTER
XO.LT12..HH.2018.07.12.21.03.12,S,main,ABSTAIN,CONSENSUS_WITHOUT_ADMISSIBLE_FUSION,2,True,True,0.695,0.777,MODEL_CONSENSUS|FUSION_CALIBRATED_CONFIDENCE_BELOW_FLOOR|FUSION_NOT_ALLOWED|CONSENSUS_WITHOUT_ADMISSIBLE_FUSION
XO.LT06..HH.2018.07.12.23.34.15,P,main,FUSE,AUTO_FUSE,4,True,True,0.598,0.955,FUSE_CONSENSUS_CLUSTER
XO.LT06..HH.2018.07.12.23.34.15,S,main,FUSE,AUTO_FUSE,4,True,True,0.598,0.955,FUSE_CONSENSUS_CLUSTER
XO.LD40..HH.2018.07.12.00.37.42,S,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,True,0.756,0.813,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LT01..HH.2018.07.12.00.47.49,S,main,ABSTAIN,CONSENSUS_WITHOUT_ADMISSIBLE_FUSION,3,True,True,0.58,0.795,MODEL_CONSENSUS|FUSION_CALIBRATED_CONFIDENCE_BELOW_FLOOR|FUSION_NOT_ALLOWED|CONSENSUS_WITHOUT_ADMISSIBLE_FUSION
XO.LD41..HH.2018.07.12.00.47.35,P,holdout,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,True,0.353,0.795,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LD41..HH.2018.07.12.00.47.35,S,holdout,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,True,0.353,0.795,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LA39..HH.2018.07.12.00.47.36,S,main,FUSE,AUTO_FUSE,3,True,True,0.759,0.824,FUSE_CONSENSUS_CLUSTER
XO.LD41..HH.2018.07.12.01.45.08,P,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,False,False,0.761,0.868,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LT01..HH.2018.07.12.06.43.21,S,main,ABSTAIN,CONSENSUS_WITHOUT_ADMISSIBLE_FUSION,3,True,False,0.533,0.7,MODEL_CONSENSUS|MODEL_OUTLIER_DETECTED|FUSION_CALIBRATED_CONFIDENCE_BELOW_FLOOR|FUSION_NOT_ALLOWED|CONSENSUS_WITHOUT_ADMISSIBLE_FUSION
XO.LD40..HH.2018.07.12.07.07.16,S,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,True,0.577,0.788,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LT04..HH.2018.07.12.08.32.02,S,main,FUSE,AUTO_FUSE,3,True,False,0.795,0.84,FUSE_CONSENSUS_CLUSTER
XO.LT01..HH.2018.07.12.09.38.55,S,main,ABSTAIN,NO_DECISIVE_EVIDENCE_BETWEEN_MODELS,3,False,False,0.713,0.921,NO_DECISIVE_EVIDENCE_BETWEEN_MODELS
XO.LT17..HH.2018.07.12.10.25.09,S,main,FUSE,AUTO_FUSE,3,True,True,0.821,0.858,FUSE_CONSENSUS_CLUSTER
XO.LA39..HH.2018.07.12.14.39.37,S,main,FUSE,AUTO_FUSE,3,True,True,0.825,0.86,FUSE_CONSENSUS_CLUSTER
XO.LA33..HH.2018.07.13.07.11.32,P,main,FUSE,AUTO_FUSE,3,True,True,0.852,0.946,FUSE_CONSENSUS_CLUSTER
XO.LA33..HH.2018.07.13.07.11.32,S,main,FUSE,AUTO_FUSE,3,True,False,0.852,0.946,FUSE_CONSENSUS_CLUSTER
XO.LT01..HH.2018.07.13.10.08.23,S,main,ABSTAIN,CONSENSUS_WITHOUT_ADMISSIBLE_FUSION,3,True,True,0.674,0.833,MODEL_CONSENSUS|FUSION_CALIBRATED_CONFIDENCE_BELOW_FLOOR|FUSION_NOT_ALLOWED|CONSENSUS_WITHOUT_ADMISSIBLE_FUSION
XO.LA39..HH.2018.07.13.21.32.30,P,main,ABSTAIN,CONSENSUS_WITHOUT_ADMISSIBLE_FUSION,4,True,True,0.671,0.953,MODEL_CONSENSUS|FUSION_CALIBRATED_CONFIDENCE_BELOW_FLOOR|FUSION_NOT_ALLOWED|CONSENSUS_WITHOUT_ADMISSIBLE_FUSION
XO.LA39..HH.2018.07.13.21.32.30,S,main,FUSE,AUTO_FUSE,3,True,True,0.843,0.953,FUSE_CONSENSUS_CLUSTER
XO.LD41..HH.2018.07.13.21.32.49,P,main,FUSE,AUTO_FUSE,4,True,True,0.846,0.955,FUSE_CONSENSUS_CLUSTER
XO.LD41..HH.2018.07.13.21.32.49,S,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,False,0.846,0.955,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LD41..HH.2018.07.13.22.30.43,P,main,ABSTAIN,CONSENSUS_WITHOUT_ADMISSIBLE_FUSION,4,True,True,0.587,0.945,MODEL_CONSENSUS|FUSION_CALIBRATED_CONFIDENCE_BELOW_FLOOR|FUSION_NOT_ALLOWED|CONSENSUS_WITHOUT_ADMISSIBLE_FUSION
XO.LD41..HH.2018.07.13.22.30.43,S,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,False,0.845,0.945,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.WD46..HH.2018.07.13.22.30.13,P,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,1,False,False,0.475,0.475,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LA39..HH.2018.07.13.11.44.00,S,holdout,FUSE,AUTO_FUSE,3,True,False,0.819,0.871,FUSE_CONSENSUS_CLUSTER
XO.LD40..HH.2018.07.14.15.38.46,P,holdout,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,True,0.854,0.935,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LD40..HH.2018.07.14.15.38.46,S,holdout,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,True,0.854,0.935,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LA39..HH.2018.07.14.19.00.28,P,main,FUSE,AUTO_FUSE,3,True,True,0.85,0.929,FUSE_CONSENSUS_CLUSTER
XO.LA39..HH.2018.07.14.19.00.28,S,main,FUSE,AUTO_FUSE,3,True,True,0.85,0.929,FUSE_CONSENSUS_CLUSTER
XO.LD40..HH.2018.07.14.19.27.17,S,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,True,0.76,0.802,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LD41..HH.2018.07.14.19.27.36,S,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,True,0.703,0.807,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LA33..HH.2018.07.15.00.14.08,P,main,FUSE,AUTO_FUSE,4,True,True,0.723,0.955,FUSE_CONSENSUS_CLUSTER
XO.LA33..HH.2018.07.15.00.14.08,S,main,FUSE,AUTO_FUSE,3,True,True,0.862,0.955,FUSE_CONSENSUS_CLUSTER
XO.LA29..HH.2018.07.15.00.14.14,P,main,FUSE,AUTO_FUSE,3,True,True,0.858,0.912,FUSE_CONSENSUS_CLUSTER
XO.LA29..HH.2018.07.15.00.14.14,S,main,FUSE,AUTO_FUSE,3,True,True,0.858,0.912,FUSE_CONSENSUS_CLUSTER
XO.LT14..HH.2018.07.15.00.14.28,P,holdout,FUSE,AUTO_FUSE,3,True,True,0.843,0.897,FUSE_CONSENSUS_CLUSTER
XO.LT10..HH.2018.07.15.00.14.29,P,main,FUSE,AUTO_FUSE,3,True,True,0.789,0.84,FUSE_CONSENSUS_CLUSTER
XO.LT10..HH.2018.07.15.00.14.29,S,main,FUSE,AUTO_FUSE,3,True,True,0.789,0.84,FUSE_CONSENSUS_CLUSTER
XO.LA23..HH.2018.07.15.00.15.03,S,main,ABSTAIN,CONSENSUS_WITHOUT_ADMISSIBLE_FUSION,3,True,True,0.652,0.871,MODEL_CONSENSUS|FUSION_CALIBRATED_CONFIDENCE_BELOW_FLOOR|FUSION_NOT_ALLOWED|CONSENSUS_WITHOUT_ADMISSIBLE_FUSION
XO.LA34..HH.2018.07.15.01.52.47,P,main,FUSE,AUTO_FUSE,3,True,True,0.855,0.947,FUSE_CONSENSUS_CLUSTER
XO.LA34..HH.2018.07.15.01.52.47,S,main,FUSE,AUTO_FUSE,3,True,True,0.855,0.947,FUSE_CONSENSUS_CLUSTER
XO.LD36..HH.2018.07.15.01.53.00,P,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,True,0.852,0.91,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LD36..HH.2018.07.15.01.53.00,S,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,True,0.852,0.91,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LT04..HH.2018.07.16.00.19.34,S,holdout,FUSE,AUTO_FUSE,3,True,True,0.82,0.878,FUSE_CONSENSUS_CLUSTER
XO.WD49..HH.2018.07.16.08.15.57,P,holdout,ABSTAIN,NO_PREDICTIONS,0,False,False,,,
XO.LA39..HH.2018.07.16.22.51.24,P,main,ABSTAIN,CONSENSUS_WITHOUT_ADMISSIBLE_FUSION,4,True,True,0.661,0.95,MODEL_CONSENSUS|FUSION_CALIBRATED_CONFIDENCE_BELOW_FLOOR|FUSION_NOT_ALLOWED|CONSENSUS_WITHOUT_ADMISSIBLE_FUSION
XO.LA39..HH.2018.07.16.22.51.24,S,main,FUSE,AUTO_FUSE,3,True,True,0.836,0.95,FUSE_CONSENSUS_CLUSTER
XO.LT17..HH.2018.07.16.07.24.24,P,main,FUSE,AUTO_FUSE,3,True,True,0.864,0.958,FUSE_CONSENSUS_CLUSTER
XO.LT17..HH.2018.07.16.07.24.24,S,main,FUSE,AUTO_FUSE,3,True,True,0.864,0.958,FUSE_CONSENSUS_CLUSTER
XO.LT20..HH.2018.07.16.07.24.44,S,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,False,0.632,0.906,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LD40..HH.2018.07.16.11.35.05,S,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,False,0.765,0.809,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LT18..HH.2018.07.17.03.30.59,P,main,FUSE,AUTO_FUSE,3,True,True,0.851,0.953,FUSE_CONSENSUS_CLUSTER
XO.LT18..HH.2018.07.17.03.30.59,S,main,FUSE,AUTO_FUSE,2,True,True,0.851,0.924,FUSE_CONSENSUS_CLUSTER
XO.LT12..HH.2018.07.17.03.31.00,P,holdout,FUSE,AUTO_FUSE,3,True,True,0.85,0.947,FUSE_CONSENSUS_CLUSTER
XO.LT12..HH.2018.07.17.03.31.00,S,holdout,FUSE,AUTO_FUSE,3,True,False,0.85,0.947,FUSE_CONSENSUS_CLUSTER
XO.LA34..HH.2018.07.17.03.31.05,P,main,ABSTAIN,CONSENSUS_WITHOUT_ADMISSIBLE_FUSION,3,True,False,0.466,0.727,MODEL_CONSENSUS|MODEL_OUTLIER_DETECTED|FUSION_CALIBRATED_CONFIDENCE_BELOW_FLOOR|FUSION_NOT_ALLOWED|CONSENSUS_WITHOUT_ADMISSIBLE_FUSION
XO.LA34..HH.2018.07.17.03.31.05,S,main,FUSE,AUTO_FUSE,3,True,False,0.466,0.727,FUSE_CONSENSUS_CLUSTER
XO.LD36..HH.2018.07.17.03.31.15,P,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,True,0.851,0.946,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LD44..HH.2018.07.17.03.31.27,S,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,True,0.847,0.919,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.WD49..HH.2018.07.17.02.33.12,P,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,False,0.725,0.821,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.WD49..HH.2018.07.17.02.33.12,S,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,False,0.725,0.821,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LD41..HH.2018.07.17.02.33.20,P,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,False,0.543,0.829,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LT06..HH.2018.07.17.17.34.45,P,holdout,FUSE,AUTO_FUSE,3,True,True,0.858,0.933,FUSE_CONSENSUS_CLUSTER
XO.LT06..HH.2018.07.17.17.34.45,S,holdout,FUSE,AUTO_FUSE,3,True,True,0.858,0.933,FUSE_CONSENSUS_CLUSTER
XO.LA26..HH.2018.07.17.17.35.05,P,main,FUSE,AUTO_FUSE,3,True,False,0.745,0.839,FUSE_CONSENSUS_CLUSTER
XO.LT20..HH.2018.07.17.21.17.43,S,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,2,True,True,0.615,0.864,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LA34..HH.2018.07.18.11.56.27,P,main,FUSE,AUTO_FUSE,3,True,True,0.858,0.952,FUSE_CONSENSUS_CLUSTER
XO.WD52..HH.2018.07.18.19.05.35,P,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,0,False,False,,,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LA34..HH.2018.07.18.19.05.40,P,holdout,FUSE,AUTO_FUSE,4,True,True,0.84,0.95,FUSE_CONSENSUS_CLUSTER
XO.LA34..HH.2018.07.18.19.05.40,S,holdout,FUSE,AUTO_FUSE,3,True,True,0.84,0.95,FUSE_CONSENSUS_CLUSTER
XO.WD60..HH.2018.07.18.19.06.03,P,holdout,FUSE,AUTO_FUSE,4,True,False,0.715,0.952,FUSE_CONSENSUS_CLUSTER
XO.LT18..HH.2018.07.18.19.19.45,P,holdout,FUSE,AUTO_FUSE,4,True,True,0.656,0.953,FUSE_CONSENSUS_CLUSTER
XO.LT18..HH.2018.07.18.19.19.45,S,holdout,ABSTAIN,NO_DECISIVE_EVIDENCE_BETWEEN_MODELS,3,True,False,0.84,0.953,NO_DECISIVE_EVIDENCE_BETWEEN_MODELS
XO.LD44..HH.2018.07.18.19.19.52,P,main,ABSTAIN,CONSENSUS_WITHOUT_ADMISSIBLE_FUSION,4,True,True,0.599,0.945,MODEL_CONSENSUS|FUSION_CALIBRATED_CONFIDENCE_BELOW_FLOOR|FUSION_NOT_ALLOWED|CONSENSUS_WITHOUT_ADMISSIBLE_FUSION
XO.LD44..HH.2018.07.18.19.19.52,S,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,False,0.852,0.945,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LT20..HH.2018.07.18.19.23.10,P,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,True,0.84,0.955,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LT20..HH.2018.07.18.19.23.10,S,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,1,False,False,0.84,0.84,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LT18..HH.2018.07.18.01.55.25,S,main,ABSTAIN,NO_DECISIVE_EVIDENCE_BETWEEN_MODELS,3,True,True,0.74,0.883,NO_DECISIVE_EVIDENCE_BETWEEN_MODELS
XO.LA29..HH.2018.07.18.01.55.31,S,main,FUSE,AUTO_FUSE,3,True,True,0.817,0.911,FUSE_CONSENSUS_CLUSTER
XO.WD58..HH.2018.07.18.14.07.46,P,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,True,0.827,0.922,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LD40..HH.2018.07.18.18.47.37,S,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,True,0.809,0.848,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.WS75..HH.2018.07.19.02.27.41,P,holdout,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,1,False,False,0.591,0.591,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LT13..HH.2018.07.19.02.27.56,P,main,FUSE,AUTO_FUSE,3,True,False,0.851,0.946,FUSE_CONSENSUS_CLUSTER
XO.LT16..HH.2018.07.19.02.27.59,P,main,ABSTAIN,NO_DECISIVE_EVIDENCE_BETWEEN_MODELS,3,True,False,0.741,0.821,NO_DECISIVE_EVIDENCE_BETWEEN_MODELS
XO.LT14..HH.2018.07.19.02.28.04,P,main,FUSE,AUTO_FUSE,3,True,True,0.808,0.829,FUSE_CONSENSUS_CLUSTER
XO.WD63..HH.2018.07.19.02.28.07,P,holdout,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,False,0.666,0.845,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.WD60..HH.2018.07.19.02.28.15,P,main,ABSTAIN,CONSENSUS_WITHOUT_ADMISSIBLE_FUSION,4,True,False,0.672,0.938,MODEL_CONSENSUS|FUSION_CALIBRATED_CONFIDENCE_BELOW_FLOOR|FUSION_NOT_ALLOWED|CONSENSUS_WITHOUT_ADMISSIBLE_FUSION
XO.LD45..HH.2018.07.19.02.54.07,P,holdout,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,True,0.858,0.949,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LD45..HH.2018.07.19.02.54.07,S,holdout,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,False,0.858,0.949,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LT07..HH.2018.07.19.06.06.09,P,holdout,ABSTAIN,CONSENSUS_WITHOUT_ADMISSIBLE_FUSION,4,True,True,0.624,0.954,MODEL_CONSENSUS|FUSION_CALIBRATED_CONFIDENCE_BELOW_FLOOR|FUSION_NOT_ALLOWED|CONSENSUS_WITHOUT_ADMISSIBLE_FUSION
XO.LT07..HH.2018.07.19.06.06.09,S,holdout,FUSE,AUTO_FUSE,3,True,True,0.856,0.954,FUSE_CONSENSUS_CLUSTER
XO.LT07..HH.2018.07.19.10.36.01,P,holdout,FUSE,AUTO_FUSE,3,True,True,0.803,0.918,FUSE_CONSENSUS_CLUSTER
XO.LD36..HH.2018.07.19.10.36.09,P,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,False,False,0.646,0.873,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LA34..HH.2018.07.19.14.32.56,P,main,ABSTAIN,CONSENSUS_WITHOUT_ADMISSIBLE_FUSION,4,True,True,0.69,0.956,MODEL_CONSENSUS|FUSION_CALIBRATED_CONFIDENCE_BELOW_FLOOR|FUSION_NOT_ALLOWED|CONSENSUS_WITHOUT_ADMISSIBLE_FUSION
XO.LA34..HH.2018.07.19.14.32.56,S,main,FUSE,AUTO_FUSE,3,True,True,0.846,0.956,FUSE_CONSENSUS_CLUSTER
XO.WD59..HH.2018.07.19.14.33.19,P,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,True,0.842,0.946,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.WD59..HH.2018.07.19.14.33.19,S,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,False,0.842,0.946,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.WD60..HH.2018.07.19.14.33.19,P,holdout,ABSTAIN,CONSENSUS_WITHOUT_ADMISSIBLE_FUSION,4,False,False,0.672,0.951,MODEL_CONSENSUS|FUSION_CALIBRATED_CONFIDENCE_BELOW_FLOOR|FUSION_NOT_ALLOWED|CONSENSUS_WITHOUT_ADMISSIBLE_FUSION
XO.WD60..HH.2018.07.19.14.33.19,S,holdout,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,False,0.85,0.951,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LA32..HH.2018.07.19.14.33.03,P,main,ABSTAIN,CONSENSUS_WITHOUT_ADMISSIBLE_FUSION,4,True,True,0.632,0.952,MODEL_CONSENSUS|FUSION_CALIBRATED_CONFIDENCE_BELOW_FLOOR|FUSION_NOT_ALLOWED|CONSENSUS_WITHOUT_ADMISSIBLE_FUSION
XO.LA32..HH.2018.07.19.14.33.03,S,main,FUSE,AUTO_FUSE,3,True,False,0.851,0.952,FUSE_CONSENSUS_CLUSTER
XO.LA30..HH.2018.07.19.14.33.30,S,main,FUSE,AUTO_FUSE,2,True,True,0.734,0.879,FUSE_CONSENSUS_CLUSTER
XO.LT20..HH.2018.07.19.14.32.44,P,main,FUSE,AUTO_FUSE,4,True,True,0.754,0.954,FUSE_CONSENSUS_CLUSTER
XO.LT20..HH.2018.07.19.14.32.44,S,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,False,0.754,0.943,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LD44..HH.2018.07.19.14.32.49,P,main,FUSE,AUTO_FUSE,4,True,True,0.723,0.956,FUSE_CONSENSUS_CLUSTER
XO.LD44..HH.2018.07.19.14.32.49,S,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,True,0.86,0.956,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.WD60..HH.2018.07.19.15.04.49,S,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,True,0.806,0.926,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LT20..HH.2018.07.19.21.15.38,P,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,True,0.831,0.952,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LT20..HH.2018.07.19.21.15.38,S,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,True,0.831,0.952,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LT13..HH.2018.07.19.21.15.53,P,main,FUSE,AUTO_FUSE,3,True,True,0.837,0.941,FUSE_CONSENSUS_CLUSTER
XO.LA28..HH.2018.07.19.21.16.06,P,main,FUSE,AUTO_FUSE,3,True,True,0.846,0.949,FUSE_CONSENSUS_CLUSTER
XO.LA28..HH.2018.07.19.21.16.06,S,main,ABSTAIN,NO_DECISIVE_EVIDENCE_BETWEEN_MODELS,3,True,False,0.846,0.949,NO_DECISIVE_EVIDENCE_BETWEEN_MODELS
XO.WD49..HH.2018.07.19.03.27.23,P,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,False,0.812,0.956,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.WD49..HH.2018.07.19.03.27.23,S,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,True,0.812,0.956,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LD41..HH.2018.07.19.09.30.03,P,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,True,0.817,0.927,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.WD46..HH.2018.07.19.12.43.41,P,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,2,False,False,0.302,0.65,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LA39..HH.2018.07.19.12.43.50,P,main,FUSE,AUTO_FUSE,3,True,True,0.844,0.924,FUSE_CONSENSUS_CLUSTER
XO.LA39..HH.2018.07.19.12.43.50,S,main,FUSE,AUTO_FUSE,3,True,True,0.844,0.924,FUSE_CONSENSUS_CLUSTER
XO.LT17..HH.2018.07.19.14.15.51,P,main,FUSE,AUTO_FUSE,3,True,False,0.772,0.878,FUSE_CONSENSUS_CLUSTER
XO.LT17..HH.2018.07.19.14.15.51,S,main,FUSE,AUTO_FUSE,3,True,False,0.772,0.878,FUSE_CONSENSUS_CLUSTER
XO.LD44..HH.2018.07.19.14.15.56,P,main,FUSE,AUTO_FUSE,4,True,True,0.731,0.949,FUSE_CONSENSUS_CLUSTER
XO.LD44..HH.2018.07.19.14.15.56,S,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,True,0.848,0.949,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.WD62..HH.2018.07.19.14.16.15,P,main,FUSE,AUTO_FUSE,4,True,True,0.766,0.946,FUSE_CONSENSUS_CLUSTER
XO.WD62..HH.2018.07.19.14.16.15,S,main,ABSTAIN,NO_DECISIVE_EVIDENCE_BETWEEN_MODELS,4,True,False,0.766,0.946,NO_DECISIVE_EVIDENCE_BETWEEN_MODELS
XO.WD64..HH.2018.07.19.14.16.20,P,main,ABSTAIN,NO_DECISIVE_EVIDENCE_BETWEEN_MODELS,4,True,True,0.78,0.95,NO_DECISIVE_EVIDENCE_BETWEEN_MODELS
XO.WD64..HH.2018.07.19.14.16.20,S,main,ABSTAIN,INSUFFICIENT_EVIDENCE_FOR_SELECTION,3,True,False,0.846,0.95,INSUFFICIENT_EVIDENCE_FOR_SELECTION
XO.LA25..HH.2018.07.19.14.16.25,P,main,ABSTAIN,CONSENSUS_WITHOUT_ADMISSIBLE_FUSION,3,True,True,0.667,0.945,MODEL_CONSENSUS|FUSION_CALIBRATED_CONFIDENCE_BELOW_FLOOR|FUSION_NOT_ALLOWED|CONSENSUS_WITHOUT_ADMISSIBLE_FUSION
